matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2565567,701,678,"August 27, 2017 at 6:15:00 PM GMT+2",Spain,0,1.5,0.0,3.0,0.0,14.0,4.5,2.0,347.0,0.0,1.0,0.7152207255125625,0.7978553205060062,0.375,0.1333333333333333,3.0,0.0,5.0,0.5,13.0,11.5,8.0,322.0,2.0,2.0,0.4839847530629188,0.7974593152177998,0.5625,0.5490196078431372
2565698,701,674,"December 16, 2017 at 6:30:00 PM GMT+1",Spain,1,2.3333333333333335,0.3333333333333333,3.0,0.0,13.666666666666666,5.666666666666667,3.0,344.3333333333333,0.0,1.0,0.680784936141949,0.7971617629664455,0.5166666666666667,0.21709401709401707,3.0,0.0,3.0,0.0,9.5,9.0,4.0,351.5,1.0,1.0,0.44090133723232505,0.8471331831071206,0.8571428571428572,0.38541666666666663
2565714,701,756,"December 21, 2017 at 7:30:00 PM GMT+1",Spain,1,2.25,0.25,2.5,0.25,13.0,5.5,3.0,332.25,0.5,1.0,0.643205189561659,0.7819509242148839,0.5541666666666667,0.23100233100233097,3.0,0.0,3.0,0.0,10.333333333333334,9.333333333333334,3.6666666666666665,304.0,1.0,2.0,0.49537675941369325,0.8189845870210823,0.6952380952380953,0.31002331002331
2565686,701,691,"December 3, 2017 at 6:30:00 PM GMT+1",Spain,1,2.0,0.2,2.2,0.6,13.4,5.8,3.6,314.0,1.2,1.0,0.6105800879043073,0.766085520713015,0.5433333333333333,0.2648018648018648,6.0,0.0,2.0,1.0,12.5,16.5,5.5,334.0,1.0,0.5,0.4456503014642549,0.8096628229455554,0.9166666666666667,0.575
2565781,701,676,"February 17, 2018 at 4:15:00 PM GMT+1",Spain,0,2.6,0.2,2.4,0.8,12.0,6.6,4.0,302.0,1.8,1.0,0.5895872283327329,0.7577199614778904,0.6933333333333334,0.32237762237762235,4.25,0.0,1.75,2.5,19.5,11.25,9.5,605.0,2.75,0.5,0.6762798148703826,0.9044646664559028,0.9,0.49002525252525253
2565805,701,682,"February 28, 2018 at 9:30:00 PM GMT+1",Spain,1,3.0,0.4,2.2,0.8,12.4,7.0,4.4,312.6,1.8,1.2,0.5402717216091447,0.7609230525288163,0.6861904761904762,0.3523776223776224,3.4,0.2,3.4,0.6,8.2,14.2,3.0,317.6,0.6,1.4,0.4857494160422945,0.8288576034024103,0.7633333333333334,0.3547619047619047
2565764,701,680,"February 3, 2018 at 1:00:00 PM GMT+1",Spain,1,3.4,0.2,2.4,1.0,12.2,7.6,3.6,295.0,2.0,1.0,0.5138737537618875,0.7381811664296125,0.7261904761904763,0.2921212121212121,2.6,0.0,2.8,0.6,8.2,13.0,4.0,347.6,1.0,1.8,0.49097238375461894,0.827862483017363,0.7133333333333333,0.5103607503607503
2565736,701,679,"January 13, 2018 at 6:30:00 PM GMT+1",Spain,0,3.4,0.2,2.2,1.2,13.2,8.6,4.4,278.8,2.6,1.0,0.49192929178207406,0.7391933469065382,0.7261904761904762,0.3250757575757576,3.2,0.0,2.8,1.0,8.0,9.8,3.6,306.2,2.4,0.8,0.41154096625772424,0.8150017146010547,0.82,0.43307692307692314
2565818,701,675,"March 10, 2018 at 1:00:00 PM GMT+1",Spain,0,3.6,0.2,2.4,0.8,11.8,8.6,3.8,320.4,1.8,1.0,0.5395933555270941,0.7604703673672322,0.7595238095238095,0.3200757575757575,4.2,0.2,2.6,2.0,13.0,13.2,7.2,481.6,3.0,1.2,0.5895035901829262,0.8709469463999586,0.7547619047619047,0.5613286713286714
2565915,701,714,"May 12, 2018 at 5:30:00 PM GMT+2",Spain,1,3.8,0.2,2.0,0.8,12.0,9.8,3.6,319.6,1.4,1.2,0.505513967674392,0.7627226196194844,0.7428571428571428,0.2958333333333333,4.4,0.0,2.0,0.0,8.8,14.8,2.6,384.2,0.2,3.0,0.5976501549373688,0.8435085187674926,0.596031746031746,0.29249299719887956
