matchID,team1_ID,team2_ID,date,tournament,gk_saves_T1,red_card_T1,yellow_card_T1,assists_T1,shots_T1,shots_against_T1,shots_on_target_T1,passes_T1,goals_T1,goals_against_T1,ball_possession_T1,pass_acc_T1,gk_acc_T1,shot_acc_T1,winner
2565830,676,678,"March 18, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,2.0,2.0,17,10,9.0,507,2.0,0.0,0.6152912621359223,0.878682842287695,1.0,0.5294117647058824,1
2565831,712,680,"March 18, 2018 at 12:00:00 PM GMT+1",Spain,3.0,0.0,2.0,2.0,11,8,6.0,222,2.0,1.0,0.3226744186046512,0.7816901408450704,0.75,0.5454545454545454,1
2565837,684,691,"March 17, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,1.0,2.0,9,3,4.0,657,3.0,0.0,0.7534403669724771,0.8963165075034106,1.0,0.4444444444444444,1
2565828,687,698,"March 17, 2018 at 6:30:00 PM GMT+1",Spain,3.0,0.0,3.0,1.0,8,8,2.0,383,1.0,2.0,0.7105751391465677,0.8254310344827587,0.6,0.25,0
2565835,674,696,"March 17, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,1.0,2.0,19,13,8.0,504,3.0,1.0,0.6331658291457286,0.8920353982300885,0.75,0.42105263157894735,1
2565829,695,701,"March 16, 2018 at 9:00:00 PM GMT+1",Spain,3.0,0.0,4.0,1.0,7,12,3.0,166,2.0,1.0,0.29225352112676056,0.694560669456067,0.75,0.42857142857142855,1
2565822,696,684,"March 12, 2018 at 9:00:00 PM GMT+1",Spain,1.0,0.0,2.0,1.0,7,9,1.0,287,1.0,3.0,0.46895424836601307,0.7552631578947369,0.25,0.14285714285714285,0
2565826,678,712,"March 11, 2018 at 8:45:00 PM GMT+1",Spain,1.0,0.0,2.0,1.0,12,9,5.0,229,2.0,0.0,0.42173112338858193,0.7633333333333333,1.0,0.4166666666666667,1
2565821,714,682,"March 11, 2018 at 6:30:00 PM GMT+1",Spain,2.0,1.0,1.0,0.0,7,12,3.0,383,0.0,2.0,0.5494978479196556,0.8183760683760684,0.5,0.42857142857142855,0
2565824,679,692,"March 11, 2018 at 4:15:00 PM GMT+1",Spain,2.0,0.0,1.0,2.0,7,9,4.0,303,3.0,0.0,0.4279661016949153,0.7952755905511811,1.0,0.5714285714285714,1
2565823,691,687,"March 11, 2018 at 12:00:00 PM GMT+1",Spain,4.0,0.0,0.0,1.0,17,9,6.0,316,2.0,1.0,0.46814814814814815,0.8165374677002584,0.8,0.35294117647058826,1
2565820,683,676,"March 10, 2018 at 8:45:00 PM GMT+1",Spain,7.0,1.0,1.0,0.0,5,19,2.0,177,0.0,2.0,0.1942919868276619,0.7564102564102564,0.7777777777777778,0.4,0
2565825,698,695,"March 10, 2018 at 6:30:00 PM GMT+1",Spain,1.0,0.0,5.0,0.0,11,8,3.0,165,0.0,1.0,0.4034229828850856,0.6680161943319838,0.5,0.2727272727272727,0
2565819,680,674,"March 10, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,4.0,0.0,20,10,5.0,435,0.0,2.0,0.6415929203539823,0.847953216374269,0.6,0.25,0
2565818,701,675,"March 10, 2018 at 1:00:00 PM GMT+1",Spain,4.0,0.0,1.0,1.0,12,12,4.0,309,1.0,2.0,0.4433285509325681,0.7803030303030303,0.6666666666666666,0.3333333333333333,0
2565827,756,677,"March 9, 2018 at 9:00:00 PM GMT+1",Spain,4.0,0.0,1.0,1.0,9,8,6.0,322,2.0,0.0,0.5054945054945055,0.8496042216358839,1.0,0.6666666666666666,1
2565813,692,714,"March 5, 2018 at 9:00:00 PM GMT+1",Spain,2.0,0.0,1.0,1.0,13,10,6.0,382,2.0,1.0,0.583206106870229,0.8268398268398268,0.6666666666666666,0.46153846153846156,1
2565811,674,684,"March 4, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,1.0,2.0,11,8,5.0,346,2.0,0.0,0.3760869565217391,0.8418491484184915,1.0,0.45454545454545453,1
2565815,687,696,"March 4, 2018 at 6:30:00 PM GMT+1",Spain,0.0,0.0,0.0,1.0,14,2,5.0,485,2.0,1.0,0.6389986824769434,0.8834244080145719,0.0,0.35714285714285715,1
2565817,676,679,"March 4, 2018 at 4:15:00 PM GMT+1",Spain,1.0,0.0,2.0,0.0,14,5,5.0,502,1.0,0.0,0.5961995249406176,0.8745644599303136,1.0,0.35714285714285715,1
2565812,675,698,"March 3, 2018 at 8:45:00 PM GMT+1",Spain,3.0,0.0,1.0,3.0,13,4,6.0,719,3.0,1.0,0.7971175166297118,0.899874843554443,0.75,0.46153846153846156,1
2565808,712,683,"March 3, 2018 at 6:30:00 PM GMT+1",Spain,1.0,0.0,1.0,1.0,10,4,4.0,368,2.0,0.0,0.6258503401360545,0.7982646420824295,1.0,0.4,1
2565814,680,678,"March 3, 2018 at 4:15:00 PM GMT+1",Spain,3.0,0.0,2.0,2.0,16,8,9.0,352,2.0,0.0,0.5007112375533428,0.8301886792452831,1.0,0.5625,1
2565809,682,756,"March 3, 2018 at 1:00:00 PM GMT+1",Spain,1.0,0.0,4.0,0.0,13,4,4.0,388,0.0,2.0,0.6759581881533101,0.7934560327198364,0.3333333333333333,0.3076923076923077,0
2565798,696,695,"March 1, 2018 at 9:30:00 PM GMT+1",Spain,1.0,1.0,4.0,1.0,14,6,5.0,350,1.0,0.0,0.7,0.8101851851851852,1.0,0.35714285714285715,1
2565800,679,712,"February 28, 2018 at 9:30:00 PM GMT+1",Spain,4.0,0.0,1.0,3.0,14,9,8.0,624,4.0,0.0,0.6842105263157895,0.8952654232424677,1.0,0.5714285714285714,1
2565805,701,682,"February 28, 2018 at 9:30:00 PM GMT+1",Spain,6.0,0.0,4.0,1.0,12,11,1.0,251,1.0,0.0,0.47992351816443596,0.6820652173913043,1.0,0.08333333333333333,1
2565801,698,677,"February 28, 2018 at 7:30:00 PM GMT+1",Spain,1.0,0.0,2.0,0.0,14,8,5.0,210,3.0,0.0,0.3977272727272727,0.7094594594594594,1.0,0.35714285714285715,1
2565806,683,680,"February 28, 2018 at 7:30:00 PM GMT+1",Spain,3.0,0.0,2.0,0.0,7,5,0.0,322,0.0,1.0,0.4791666666666667,0.8193384223918575,0.75,0.0,0
