matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2576270,3193,3197,"April 14, 2018 at 6:00:00 PM GMT+2",Italy,4.0,0.0,3.0,0.0,10.0,16,1.0,358,0.0,1.0,0.5449010654490106,0.8044943820224719,0.8,0.1
2576278,3173,3163,"April 14, 2018 at 3:00:00 PM GMT+2",Italy,1.0,0.0,3.0,1.0,5.0,12,1.0,208,1.0,2.0,0.3525423728813559,0.7428571428571429,0.3333333333333333,0.2
2576267,3163,3162,"April 8, 2018 at 6:00:00 PM GMT+2",Italy,2.0,0.0,2.0,1.0,14.0,10,4.0,551,2.0,1.0,0.6536180308422301,0.8582554517133957,0.6666666666666666,0.2857142857142857
2576260,3197,3166,"April 8, 2018 at 3:00:00 PM GMT+2",Italy,4.0,0.0,4.0,0.0,10.0,6,1.0,346,0.0,1.0,0.6167557932263814,0.812206572769953,0.8,0.1
2576261,3194,3173,"April 8, 2018 at 3:00:00 PM GMT+2",Italy,4.0,0.0,1.0,0.0,10.0,11,2.0,294,0.0,1.0,0.5268817204301075,0.7757255936675461,0.8,0.2
2576262,3187,3165,"April 8, 2018 at 3:00:00 PM GMT+2",Italy,11.0,0.0,3.0,1.0,4.0,33,2.0,157,1.0,2.0,0.20076726342711,0.7040358744394619,0.8461538461538461,0.5
2576265,3185,3161,"April 8, 2018 at 12:30:00 PM GMT+2",Italy,2.0,0.0,3.0,0.0,15.0,9,9.0,444,0.0,1.0,0.628005657708628,0.8361581920903954,0.6666666666666666,0.6
2576263,3158,3176,"April 7, 2018 at 6:00:00 PM GMT+2",Italy,10.0,0.0,2.0,1.0,3.0,25,3.0,163,2.0,0.0,0.25076923076923074,0.7086956521739131,1.0,1.0
2576266,3219,3159,"April 7, 2018 at 3:00:00 PM GMT+2",Italy,4.0,0.0,1.0,0.0,14.0,14,5.0,494,4.0,2.0,0.57981220657277,0.9014598540145985,0.6666666666666666,0.35714285714285715
2576221,3185,3197,"April 4, 2018 at 6:30:00 PM GMT+2",Italy,2.0,0.0,1.0,1.0,10.0,10,2.0,217,1.0,4.0,0.30097087378640774,0.7431506849315068,0.3333333333333333,0.2
2576223,3219,3194,"April 4, 2018 at 5:00:00 PM GMT+2",Italy,13.0,0.0,2.0,0.0,2.0,21,0.0,214,0.0,3.0,0.32872503840245776,0.7642857142857142,0.8125,0.0
2576220,3193,3173,"April 3, 2018 at 6:30:00 PM GMT+2",Italy,0.0,0.0,4.0,0.0,7.0,6,4.0,314,1.0,2.0,0.4952681388012618,0.7969543147208121,0.0,0.5714285714285714
2576222,3163,3176,"April 3, 2018 at 6:30:00 PM GMT+2",Italy,4.0,0.0,4.0,0.0,13.0,12,3.0,294,2.0,0.0,0.48355263157894735,0.814404432132964,1.0,0.23076923076923078
2576227,3172,3164,"April 3, 2018 at 6:30:00 PM GMT+2",Italy,1.0,0.0,3.0,0.0,11.0,13,4.0,249,2.0,1.0,0.3721973094170404,0.7591463414634146,0.5,0.36363636363636365
2576252,3159,3157,"March 31, 2018 at 8:45:00 PM GMT+2",Italy,1.0,0.0,3.0,1.0,12.0,7,6.0,452,1.0,3.0,0.49077090119435396,0.8793774319066148,0.25,0.5
2576255,3165,3164,"March 31, 2018 at 6:00:00 PM GMT+2",Italy,3.0,0.0,2.0,1.0,13.0,9,6.0,448,1.0,2.0,0.6230876216968011,0.8517110266159695,0.6,0.46153846153846156
2576249,3162,3219,"March 31, 2018 at 3:00:00 PM GMT+2",Italy,10.0,1.0,4.0,1.0,6.0,27,3.0,182,2.0,6.0,0.2839313572542902,0.7711864406779662,0.625,0.5
2576250,3176,3197,"March 31, 2018 at 3:00:00 PM GMT+2",Italy,4.0,1.0,5.0,0.0,6.0,11,3.0,325,0.0,2.0,0.39489671931956255,0.8125,0.6666666666666666,0.5
2576251,3161,3194,"March 31, 2018 at 3:00:00 PM GMT+2",Italy,2.0,1.0,3.0,0.0,8.0,24,1.0,236,0.0,3.0,0.2760233918128655,0.7788778877887789,0.4,0.125
2576257,3173,3185,"March 31, 2018 at 3:00:00 PM GMT+2",Italy,2.0,0.0,1.0,3.0,15.0,9,6.0,315,4.0,0.0,0.5954631379962193,0.7701711491442543,1.0,0.4
2576258,3172,3163,"March 31, 2018 at 3:00:00 PM GMT+2",Italy,5.0,0.0,2.0,0.0,7.0,21,2.0,235,0.0,2.0,0.2845036319612591,0.8274647887323944,0.7142857142857143,0.2857142857142857
2576244,3187,3193,"March 18, 2018 at 8:45:00 PM GMT+1",Italy,3.0,0.0,2.0,0.0,12.0,14,3.0,264,0.0,1.0,0.29497206703910617,0.7436619718309859,0.75,0.25
2576239,3194,3172,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,0.0,0.0,2.0,2.0,24.0,5,11.0,515,5.0,0.0,0.6535532994923858,0.8803418803418803,0.0,0.4583333333333333
2576241,3219,3173,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,3.0,0.0,2.0,1.0,10.0,14,3.0,282,2.0,1.0,0.40988372093023256,0.7966101694915254,0.75,0.3
