matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2565855,695,714,"April 8, 2018 at 12:00:00 PM GMT+2",Spain,4.0,0.0,3.0,1.0,18,11,5.0,327,1.0,2.0,0.6228571428571429,0.8471502590673575,0.6666666666666666,0.2777777777777778
2565856,676,712,"April 7, 2018 at 8:45:00 PM GMT+2",Spain,4.0,0.0,4.0,1.0,10,13,1.0,217,1.0,3.0,0.2743362831858407,0.775,0.5714285714285714,0.1
2565853,684,701,"April 7, 2018 at 6:30:00 PM GMT+2",Spain,3.0,0.0,2.0,1.0,5,14,2.0,361,0.0,2.0,0.5231884057971015,0.8112359550561797,0.6,0.4
2565850,692,680,"April 7, 2018 at 4:15:00 PM GMT+2",Spain,4.0,0.0,2.0,0.0,15,10,6.0,408,0.0,4.0,0.5403973509933775,0.8482328482328483,0.5,0.4
2565857,696,698,"April 7, 2018 at 1:00:00 PM GMT+2",Spain,0.0,0.0,3.0,0.0,5,11,1.0,211,0.0,2.0,0.5096618357487923,0.6828478964401294,0.0,0.2
2565849,677,683,"April 6, 2018 at 9:00:00 PM GMT+2",Spain,3.0,0.0,3.0,1.0,9,14,2.0,296,2.0,3.0,0.5229681978798587,0.8268156424581006,0.5,0.2222222222222222
2565841,698,684,"April 2, 2018 at 9:00:00 PM GMT+2",Spain,4.0,0.0,2.0,1.0,7,7,4.0,474,1.0,0.0,0.7170953101361573,0.8618181818181818,1.0,0.5714285714285714
2565839,679,677,"April 1, 2018 at 8:45:00 PM GMT+2",Spain,2.0,0.0,3.0,0.0,8,12,2.0,366,0.0,1.0,0.45692883895131087,0.8169642857142857,0.6666666666666666,0.25
2565846,683,682,"April 1, 2018 at 6:30:00 PM GMT+2",Spain,2.0,0.0,3.0,0.0,7,11,1.0,419,0.0,1.0,0.5779310344827586,0.8516260162601627,0.6666666666666666,0.14285714285714285
2565840,712,674,"April 1, 2018 at 4:15:00 PM GMT+2",Spain,1.0,0.0,4.0,0.0,3,6,1.0,369,1.0,0.0,0.5226628895184136,0.8443935926773455,1.0,0.3333333333333333
2565847,714,675,"March 31, 2018 at 6:30:00 PM GMT+2",Spain,3.0,0.0,0.0,1.0,15,16,7.0,372,3.0,0.0,0.5061224489795918,0.859122401847575,1.0,0.4666666666666667
2565836,675,756,"March 18, 2018 at 8:45:00 PM GMT+1",Spain,8.0,0.0,2.0,3.0,9,20,6.0,266,3.0,6.0,0.3247863247863248,0.8553054662379421,0.5714285714285714,0.6666666666666666
2565832,682,679,"March 18, 2018 at 6:30:00 PM GMT+1",Spain,3.0,1.0,3.0,0.0,8,16,2.0,309,1.0,2.0,0.35805330243337197,0.8373983739837398,0.6,0.25
2565830,676,678,"March 18, 2018 at 4:15:00 PM GMT+1",Spain,7.0,0.0,1.0,0.0,10,17,3.0,317,0.0,2.0,0.38470873786407767,0.8107416879795396,0.7777777777777778,0.3
2565831,712,680,"March 18, 2018 at 12:00:00 PM GMT+1",Spain,4.0,1.0,4.0,1.0,8,11,4.0,466,1.0,2.0,0.6773255813953488,0.8351254480286738,0.6666666666666666,0.5
2565837,684,691,"March 17, 2018 at 8:45:00 PM GMT+1",Spain,1.0,0.0,3.0,0.0,3,9,1.0,215,0.0,3.0,0.24655963302752293,0.7095709570957096,0.25,0.3333333333333333
